customer_id,first_name,last_name,email,phone,signup_date,segment,city,state,lifetime_value
C000462,Elizabeth,Anderson,elizabeth.anderson462@gmail.com,297-167-4338,2023-08-21,premium,West Nicolestad,TX,7723.32
C000463,Eric,Clayton,eric.clayton463@hotmail.com,015-619-3183,2025-07-03,standard,Victoriastad,WI,14489.35
C000464,Brandon,Rich,brandon.rich464@yahoo.com,289-107-7119,2026-01-11,premium,Port Annahaven,CT,2253.33
C000465,Gary,Wilson,gary.wilson465@gmail.com,524-787-1255,2024-01-09,standard,Port Jameschester,WI,18687.02
C000466,Kayla,Sanchez,kayla.sanchez466@yahoo.com,548-214-5653,2024-01-30,standard,Cobbberg,AS,3303.99
C000467,Roy,Hardin,roy.hardin467@yahoo.com,850-720-8115,2024-10-10,standard,Holdenburgh,NE,24287.24
C000468,Bryan,Malone,bryan.malone468@hotmail.com,290-846-6845,2024-11-24,standard,Port Joshuahaven,RI,22837.17
C000469,Samantha,Graves,samantha.graves469@yahoo.com,389-975-6341,2023-08-05,vip,Peterberg,NC,6424.25
C000470,Victoria,Campbell,victoria.campbell470@gmail.com,884-852-0089,2024-07-14,vip,Port Kim,VA,12046.2
C000471,Roberto,Wagner,roberto.wagner471@hotmail.com,054-851-0174,2025-11-14,vip,South Matthewbury,AS,18663.98
C000472,Julie,Perkins,julie.perkins472@hotmail.com,893-544-9268,2024-06-27,standard,West Zacharyborough,GU,2879.24
C000473,Kimberly,Gibson,kimberly.gibson473@gmail.com,661-106-2737,2023-10-08,new,Ericafurt,OR,3518.93
C000474,Angelica,Maxwell,angelica.maxwell474@yahoo.com,976-776-2282,2025-07-01,new,Andersonhaven,VI,21503.51
C000475,Allison,Benson,allison.benson475@yahoo.com,702-851-9611,2025-01-03,premium,Billyberg,DE,24498.56
C000476,Nathan,Ritter,nathan.ritter476@yahoo.com,470-229-6044,2024-05-08,new,Port Jodi,AL,20114.69
C000477,David,Bailey,david.bailey477@gmail.com,679-497-5679,2024-01-01,standard,New Dana,WV,19767.05
C000478,Shannon,Cole,shannon.cole478@hotmail.com,519-966-3658,2023-08-19,standard,Fitzgeraldland,VI,13414.31
C000479,Gabriel,Johnson,gabriel.johnson479@hotmail.com,481-813-9890,2025-11-10,standard,Port Thomas,MH,16820.71
C000480,Andrew,Barrett,andrew.barrett480@hotmail.com,204-339-7189,2024-10-18,premium,Chapmanfort,VI,14614.0
C000481,Sarah,Morgan,sarah.morgan481@gmail.com,608-564-1118,2024-02-25,vip,Douglasview,WI,23507.3
C000482,Christopher,Parker,christopher.parker482@yahoo.com,209-520-0461,2024-10-18,standard,South Patricia,KS,5845.55
C000483,Nicholas,Carey,nicholas.carey483@gmail.com,033-993-7886,2023-12-04,standard,Brucemouth,OH,22105.87
C000484,Richard,Washington,richard.washington484@yahoo.com,304-891-3824,2025-11-07,premium,Griffinhaven,IL,22881.4
C000485,Krista,Thomas,krista.thomas485@hotmail.com,238-687-0079,2024-08-31,standard,North Brian,PW,1580.43
C000486,Timothy,Harper,timothy.harper486@hotmail.com,653-984-0289,2023-09-25,vip,Christopherville,MP,22734.69
C000487,Donald,Hawkins,donald.hawkins487@yahoo.com,639-855-4743,2026-04-02,standard,Matthewmouth,PA,10207.4
C000488,Mark,Sloan,mark.sloan488@gmail.com,097-002-6876,2025-09-21,standard,Port Nancyland,ND,23656.54
C000489,Anthony,Collier,anthony.collier489@hotmail.com,715-695-6201,2025-05-27,standard,Sharonmouth,AL,12315.62
C000490,Jeffrey,Smith,jeffrey.smith490@yahoo.com,531-943-3750,2024-08-18,standard,Conwayborough,AL,22181.48
C000491,James,Nicholson,james.nicholson491@yahoo.com,149-872-8399,2025-11-02,standard,North Brianna,WA,11341.09
C000492,Calvin,Green,calvin.green492@hotmail.com,384-308-9487,2023-06-12,premium,Davidsonton,PR,18578.5
C000493,Sheila,Reynolds,sheila.reynolds493@yahoo.com,418-775-8030,2024-08-13,new,Patelmouth,AL,10478.17
C000494,Philip,Cook,philip.cook494@hotmail.com,036-133-2541,2026-02-05,premium,North Timothytown,OR,3863.07
C000495,Laura,Mcconnell,laura.mcconnell495@yahoo.com,317-350-5831,2025-12-27,standard,Duranmouth,OR,2475.54
C000496,David,Villegas,david.villegas496@gmail.com,651-207-0496,2023-09-19,standard,Lake Brianton,LA,10202.9
C000497,Melissa,Morales,melissa.morales497@hotmail.com,639-907-6769,2026-01-25,new,West Debratown,NH,817.91
C000498,Zachary,Matthews,zachary.matthews498@gmail.com,109-193-9284,2024-12-12,standard,Olsonmouth,HI,11084.58
C000499,John,Robles,john.robles499@gmail.com,249-685-4982,2024-01-23,new,Parkermouth,LA,21386.25
C000500,Miguel,Smith,miguel.smith500@hotmail.com,203-880-6533,2026-02-28,standard,Port Casey,ID,17142.01
C000501,Elizabeth,Neal,elizabeth.neal501@yahoo.com,959-959-4652,2023-11-18,standard,Walterton,NM,24446.06
C000502,Jeffrey,Smith,jeffrey.smith502@gmail.com,379-337-5636,2024-03-21,standard,West Alejandrostad,AK,9953.49
C000503,Angela,Thomas,angela.thomas503@yahoo.com,395-003-3423,2024-07-20,standard,West Melanie,IA,3053.99
C000504,Gregory,Smith,gregory.smith504@yahoo.com,102-615-3473,2025-01-03,vip,Donnahaven,AS,11367.93
C000505,Whitney,Keith,whitney.keith505@hotmail.com,112-233-8655,2025-12-26,premium,Rowlandbury,PW,16042.61
C000506,Brandon,Jensen,brandon.jensen506@gmail.com,842-530-4289,2025-07-07,premium,Lake Christopher,NJ,533.94
C000507,Krystal,Mendez,krystal.mendez507@gmail.com,868-578-7255,2025-09-02,premium,Baldwinfort,NJ,6089.22
C000508,Joseph,Morales,joseph.morales508@hotmail.com,033-373-6346,2025-01-14,standard,Port Neil,OH,14114.45
C000509,Christopher,Walton,christopher.walton509@yahoo.com,785-390-7895,2025-03-31,standard,Mcdonaldchester,MN,19128.93
C000510,Linda,Stewart,linda.stewart510@yahoo.com,027-341-5148,2025-08-13,standard,Port Joshuabury,CT,5398.78
C000511,David,Ward,david.ward511@hotmail.com,353-544-4392,2025-09-29,new,Alanport,LA,8213.99
C000512,Lynn,Logan,lynn.logan512@yahoo.com,690-782-6333,2025-06-15,standard,New Brenda,OH,22513.28
C000513,Katherine,Sharp,katherine.sharp513@yahoo.com,515-366-3778,2023-07-25,standard,Donberg,ME,21460.15
C000514,Sherry,Smith,sherry.smith514@hotmail.com,553-666-8459,2023-07-15,standard,East Ericmouth,OK,3249.8
C000515,Crystal,Morrison,crystal.morrison515@hotmail.com,966-361-8637,2023-11-24,standard,Ashleymouth,SC,4362.43
C000516,Patricia,Davis,patricia.davis516@gmail.com,820-970-2316,2024-08-22,premium,East Kelly,NC,644.5
C000517,Chad,Brown,chad.brown517@hotmail.com,025-662-1286,2025-06-20,standard,South Stephanieborough,DC,19749.62
C000518,Monica,Collins,monica.collins518@hotmail.com,729-949-3874,2024-04-17,standard,East Seanfurt,PA,8094.29
C000519,Lindsey,Fox,lindsey.fox519@hotmail.com,777-901-4754,2025-02-05,standard,South John,MH,1309.98
C000520,Christine,Reynolds,christine.reynolds520@yahoo.com,291-603-2484,2026-04-09,premium,Lake Jessicaborough,PW,13152.14
C000521,Trevor,Riddle,trevor.riddle521@hotmail.com,151-185-6724,2024-04-26,premium,South Anthonymouth,MS,11906.15
C000522,Matthew,Ross,matthew.ross522@gmail.com,600-412-5777,2023-09-23,premium,New Dianemouth,DC,12830.95
C000523,Thomas,Ramirez,thomas.ramirez523@gmail.com,209-124-1862,2023-10-07,standard,Lake Joshuamouth,MI,12595.97
C000524,Gregory,Klein,gregory.klein524@hotmail.com,837-081-6470,2025-12-24,new,North Kelseyborough,IA,1084.13
C000525,Nicholas,Allen,nicholas.allen525@gmail.com,060-053-1312,2024-02-23,premium,South Williammouth,MD,21674.52
C000526,Anna,Lopez,anna.lopez526@gmail.com,866-133-1552,2023-07-02,standard,Valdeztown,MS,11451.06
C000527,Jason,Robinson,jason.robinson527@hotmail.com,495-013-6497,2023-11-14,new,West Susan,PA,1520.64
C000528,Mark,Mccoy,mark.mccoy528@yahoo.com,252-571-5099,2025-05-06,standard,Dixonbury,NY,10040.43
C000529,Briana,Mcneil,briana.mcneil529@gmail.com,091-436-3910,2024-01-08,premium,Victorborough,FL,12256.72
C000530,Nicholas,May,nicholas.may530@gmail.com,975-245-0864,2023-07-15,new,Port Jessica,MA,1837.27
C000531,John,Ryan,john.ryan531@hotmail.com,339-685-2701,2025-07-11,standard,East Brettberg,IL,15207.44
C000532,David,Thompson,david.thompson532@hotmail.com,338-167-4233,2025-03-28,standard,New John,LA,6875.4
C000533,Barbara,Faulkner,barbara.faulkner533@gmail.com,471-566-2776,2025-08-01,premium,Wolffort,AK,13708.91
C000534,Kathleen,Simmons,kathleen.simmons534@gmail.com,498-282-4674,2025-05-13,standard,Nicholasfort,CA,24865.69
C000535,Mathew,Espinoza,mathew.espinoza535@gmail.com,230-085-7666,2025-01-08,standard,Burnsshire,CA,11342.89
C000536,Riley,Williams,riley.williams536@gmail.com,692-364-5875,2026-05-25,premium,Lake Paulchester,WA,2479.46
C000537,John,Woods,john.woods537@yahoo.com,024-972-4399,2026-04-03,premium,North Darryl,CO,21319.82
C000538,Dawn,Rangel,dawn.rangel538@yahoo.com,918-362-6448,2025-09-14,premium,Willischester,WV,19224.07
C000539,Nancy,Luna,nancy.luna539@gmail.com,195-243-6402,2025-07-11,premium,North Chadchester,NC,5375.58
C000540,Robert,Roberts,robert.roberts540@yahoo.com,225-223-7281,2025-05-09,standard,East James,WA,5712.34
C000541,Ian,Malone,ian.malone541@yahoo.com,679-121-4161,2024-08-11,standard,West Anthonybury,NJ,11337.47
C000542,Todd,Hodges,todd.hodges542@gmail.com,040-901-3806,2025-12-31,standard,Sarahfort,WV,2377.15
C000543,Matthew,Jordan,matthew.jordan543@yahoo.com,553-566-9055,2023-11-11,standard,South Monicafurt,VA,16627.7
C000544,Mary,Buckley,mary.buckley544@gmail.com,918-435-7978,2025-03-11,standard,North Valerie,GU,3815.97
C000545,Marco,Schultz,marco.schultz545@gmail.com,573-976-9156,2025-06-17,new,Lake Paulborough,VT,1678.33
C000546,Douglas,Meyer,douglas.meyer546@hotmail.com,802-714-8727,2023-12-05,vip,Batesbury,IA,2330.75
C000547,Jason,Mullins,jason.mullins547@hotmail.com,116-025-6434,2026-04-08,standard,Lynnville,TN,18469.9
C000548,Derek,Nichols,derek.nichols548@hotmail.com,715-399-1566,2026-03-20,vip,Stokesbury,KS,13909.27
C000549,Darrell,Miller,darrell.miller549@gmail.com,593-195-2569,2023-06-11,premium,Bryanside,ID,14039.66
C000550,Melanie,Whitney,melanie.whitney550@yahoo.com,528-993-1608,2025-05-24,standard,Duaneport,MP,3055.78
C000551,Jeffery,Frazier,jeffery.frazier551@gmail.com,942-095-4814,2025-11-16,standard,Welchborough,NM,16633.51
C000552,Kelly,Levy,kelly.levy552@gmail.com,523-302-7642,2023-07-12,premium,Rogersfort,MI,21702.3
C000553,Katherine,Myers,katherine.myers553@hotmail.com,443-861-2590,2024-09-23,premium,Penashire,DC,24209.97
C000554,Scott,Olson,scott.olson554@gmail.com,333-059-1266,2026-04-29,premium,North Cody,NJ,8791.15
C000555,Hayden,Williams,hayden.williams555@hotmail.com,596-263-0136,2025-07-07,premium,Haileyburgh,SD,5318.47
C000556,Julie,Parsons,julie.parsons556@hotmail.com,176-475-0111,2023-12-15,premium,Mayhaven,IN,5606.12
C000557,Andrew,Berry,andrew.berry557@hotmail.com,741-926-7649,2023-12-20,standard,West Bryanside,HI,21134.34
C000558,Richard,Haynes,richard.haynes558@yahoo.com,888-718-9813,2026-03-28,standard,East Michelleburgh,AL,19065.14
C000559,Angela,Mcbride,angela.mcbride559@gmail.com,029-321-8401,2023-12-19,premium,Michaelside,GA,20180.53
C000560,Rodney,Landry,rodney.landry560@gmail.com,340-848-7297,2026-05-23,vip,Alexandrastad,PA,24363.67
C000561,Amanda,Clark,amanda.clark561@gmail.com,030-324-3298,2024-05-09,vip,Joshuachester,CA,15339.33
C000562,Andrea,Green,andrea.green562@hotmail.com,267-146-2831,2026-02-11,premium,Wandaborough,VT,656.35
C000563,Nathan,Sandoval,nathan.sandoval563@hotmail.com,926-256-6093,2023-10-07,new,Davidville,TX,20736.52
C000564,Amy,Jones,amy.jones564@hotmail.com,155-423-4016,2024-05-19,standard,Lynnville,HI,4510.4
C000565,Alisha,Hutchinson,alisha.hutchinson565@hotmail.com,718-594-8491,2023-08-22,premium,West Stacey,MS,7724.62
C000566,Henry,Shaffer,henry.shaffer566@hotmail.com,889-679-2408,2024-02-05,standard,East Nicholas,WA,152.64
C000567,Joseph,Sellers,joseph.sellers567@hotmail.com,539-672-7578,2024-08-27,new,Stephaniehaven,VT,14158.03
C000568,Nicole,Cervantes,nicole.cervantes568@yahoo.com,146-511-1312,2025-11-18,standard,North Juliaside,NM,3546.87
C000569,Lindsey,Smith,lindsey.smith569@yahoo.com,827-788-1609,2024-03-30,premium,Lake Ronaldside,WA,766.43
C000570,Michael,Gamble,michael.gamble570@hotmail.com,890-972-8321,2024-12-30,premium,New Michael,AR,5378.32
C000571,Roberto,Gray,roberto.gray571@yahoo.com,153-814-4744,2024-05-04,standard,Lake Crystalfurt,IL,8522.4
C000572,Sandra,Hickman,sandra.hickman572@hotmail.com,807-970-5097,2024-10-31,standard,Michaeltown,MI,18039.9
C000573,Pamela,Lopez,pamela.lopez573@yahoo.com,016-731-8826,2023-12-18,premium,Smithview,IN,14189.84
C000574,Thomas,Brooks,thomas.brooks574@yahoo.com,628-417-7225,2025-04-13,standard,West Nicoleborough,DE,1315.22
C000575,Jake,Williams,jake.williams575@yahoo.com,650-237-4167,2025-10-10,standard,Marshberg,MD,15445.95
C000576,Karen,Deleon,karen.deleon576@yahoo.com,862-110-2258,2023-06-30,premium,North Erika,MA,6802.57
C000577,Russell,Harper,russell.harper577@gmail.com,674-471-6392,2025-08-11,premium,East Juan,DE,12141.54
C000578,Michelle,Gamble,michelle.gamble578@gmail.com,637-189-2392,2024-05-30,standard,East Richardview,ID,6829.17
C000579,Sarah,Simmons,sarah.simmons579@hotmail.com,310-668-4335,2025-03-31,premium,Brownchester,SD,2845.44
C000580,Brett,Rodriguez,brett.rodriguez580@yahoo.com,456-350-2000,2026-03-30,standard,Jasonfort,KY,7081.16
C000581,Rebekah,Garcia,rebekah.garcia581@gmail.com,475-541-1082,2024-11-04,premium,Judithstad,WA,12165.82
C000582,Kimberly,Rice,kimberly.rice582@yahoo.com,343-961-1291,2023-08-11,premium,East Janet,CT,1135.43
C000583,Charles,Payne,charles.payne583@yahoo.com,473-820-2368,2024-07-05,standard,Patriciamouth,SC,14983.12
C000584,Jennifer,Bartlett,jennifer.bartlett584@gmail.com,768-802-9424,2023-08-18,standard,Port Teresaborough,WA,7535.48
C000585,Lisa,Simpson,lisa.simpson585@hotmail.com,812-786-8669,2024-08-03,standard,East Adam,OK,3430.87
C000586,Jeffery,Horton,jeffery.horton586@hotmail.com,788-443-4481,2024-02-29,standard,North Amanda,LA,8203.06
C000587,Benjamin,Hernandez,benjamin.hernandez587@yahoo.com,240-338-1059,2025-01-02,standard,Christopherside,KS,18675.35
C000588,Jennifer,Ortiz,jennifer.ortiz588@hotmail.com,450-053-4240,2025-09-20,standard,Lake Juliefurt,SD,9505.19
C000589,Jonathan,Sims,jonathan.sims589@hotmail.com,837-354-3962,2025-05-01,premium,Lake Jessica,MN,12506.56
C000590,Eddie,Mendoza,eddie.mendoza590@yahoo.com,272-239-7240,2024-10-02,vip,East Lisa,TX,20155.0
C000591,Cathy,Jones,cathy.jones591@gmail.com,637-618-2091,2025-01-16,standard,Smithtown,WV,21544.11
C000592,Maria,Michael,maria.michael592@gmail.com,314-290-0185,2023-10-18,standard,East Timothy,OK,468.54
C000593,Patricia,Ochoa,patricia.ochoa593@yahoo.com,572-308-4810,2023-08-17,new,New Kennethhaven,FM,21552.75
C000594,Mary,Thomas,mary.thomas594@gmail.com,036-625-4361,2025-07-12,premium,North Jeffrey,LA,14334.99
C000595,Michael,Gilbert,michael.gilbert595@gmail.com,510-922-6859,2024-03-16,premium,Hernandezport,RI,10442.35
C000596,Lisa,Bailey,lisa.bailey596@gmail.com,475-410-2252,2025-02-04,standard,Griffithfort,GU,521.41
C000597,Carlos,Lane,carlos.lane597@hotmail.com,421-522-6557,2025-03-28,standard,Steelechester,PA,20033.05
C000598,Laura,Cook,laura.cook598@hotmail.com,366-878-8788,2024-05-31,premium,Millerchester,NC,20800.65
C000599,Becky,Steele,becky.steele599@hotmail.com,313-503-0587,2024-01-02,new,North Rhondastad,PR,2203.25
C000600,Melinda,Osborne,melinda.osborne600@gmail.com,472-863-3302,2023-12-08,vip,South Jessica,UT,6082.91
C000601,Tammie,Watson,tammie.watson601@hotmail.com,191-792-0252,2023-10-09,premium,North Alexander,MP,13099.06
C000602,Lisa,Hernandez,lisa.hernandez602@gmail.com,728-476-5704,2023-11-28,standard,North Nicole,AZ,7756.86
C000603,Cassandra,Thompson,cassandra.thompson603@gmail.com,066-784-9843,2025-03-28,standard,West Teresa,NC,8326.72
C000604,Nicholas,Tapia,nicholas.tapia604@hotmail.com,369-036-2891,2026-05-19,standard,Woodsfurt,GU,12762.08
C000605,Oscar,Brown,oscar.brown605@yahoo.com,634-111-5950,2024-06-15,standard,Franciscoville,CA,12748.8
C000606,Jason,Smith,jason.smith606@yahoo.com,383-034-1990,2025-10-31,new,Williamsmouth,CO,8734.38
C000607,Sherry,Smith,sherry.smith607@yahoo.com,468-356-5215,2025-03-02,premium,New Lindseyberg,AK,20473.72
C000608,Brenda,Reyes,brenda.reyes608@hotmail.com,042-271-1332,2024-02-14,vip,Sethberg,MA,5906.72
C000609,Kelly,Hanson,kelly.hanson609@yahoo.com,063-399-1297,2023-11-07,standard,East Katieport,OH,4931.8
C000610,Mikayla,Salinas,mikayla.salinas610@gmail.com,717-524-2149,2024-12-24,premium,Christopherburgh,VT,19005.38
C000611,Kelsey,Scott,kelsey.scott611@yahoo.com,472-197-0546,2025-03-05,premium,South Michael,PR,4428.65
C000612,Colleen,Edwards,colleen.edwards612@gmail.com,687-409-0380,2024-02-04,premium,West Nicholasshire,MO,12352.93
C000613,Melissa,Walker,melissa.walker613@yahoo.com,157-787-1121,2025-02-14,premium,Gonzalezmouth,CA,18996.93
C000614,Logan,Davies,logan.davies614@yahoo.com,371-470-8272,2026-02-27,standard,West Ashley,PA,23103.86
C000615,Kim,Brown,kim.brown615@yahoo.com,673-030-6442,2023-10-16,premium,North Joshua,CO,15882.46
C000616,Kenneth,Joseph,kenneth.joseph616@yahoo.com,834-201-6542,2024-04-12,premium,Sherifort,NJ,21606.17
C000617,Amanda,Bowers,amanda.bowers617@hotmail.com,659-608-9319,2026-01-21,premium,West Elizabeth,GU,3773.94
C000618,Sheila,Newton,sheila.newton618@hotmail.com,502-727-5164,2025-08-25,standard,South Sherryberg,SC,11055.2
C000619,Shannon,Montes,shannon.montes619@gmail.com,033-682-9635,2024-04-29,standard,Lake Barbara,AL,6866.84
C000620,Mitchell,Cox,mitchell.cox620@yahoo.com,481-776-6558,2025-03-31,standard,Danielburgh,NH,12683.42
C000621,Ross,Thompson,ross.thompson621@hotmail.com,286-646-4911,2023-11-17,standard,Lake Allenchester,CT,11297.85
C000622,Tyler,Walton,tyler.walton622@hotmail.com,178-904-6337,2025-10-12,standard,Wilsonfort,DE,20792.42
C000623,Michael,Leon,michael.leon623@yahoo.com,660-538-4444,2025-03-14,standard,North Rachel,MT,21606.25
C000624,Antonio,Johnson,antonio.johnson624@yahoo.com,895-529-6386,2024-04-03,new,Pooleshire,NE,15375.21
C000625,David,Fields,david.fields625@hotmail.com,265-826-3128,2023-12-09,standard,Cameronview,MP,11567.79
C000626,Angela,Fry,angela.fry626@gmail.com,110-609-2098,2023-10-09,premium,Johnsonberg,NH,19795.44
C000627,Cynthia,Strickland,cynthia.strickland627@gmail.com,334-383-6404,2023-10-15,new,Lake Andrew,OR,11243.34
C000628,Michelle,Rodriguez,michelle.rodriguez628@hotmail.com,112-442-1175,2024-04-27,vip,Garciatown,MT,16295.94
C000629,Charles,Chung,charles.chung629@gmail.com,366-572-2402,2026-03-29,standard,North Theresastad,NJ,11890.73
C000630,Wanda,Greene,wanda.greene630@gmail.com,284-139-0808,2025-08-11,standard,East Michelle,DE,1546.84
C000631,Rachel,Johnson,rachel.johnson631@gmail.com,312-447-3158,2026-03-17,standard,Stuartfort,NE,22478.17
C000632,William,Ross,william.ross632@gmail.com,423-461-9942,2024-04-23,standard,Hamiltonmouth,NE,17857.89
C000633,Caitlyn,Nelson,caitlyn.nelson633@yahoo.com,919-663-9551,2025-05-07,standard,North Susan,KS,4313.97
C000634,Brenda,Carter,brenda.carter634@hotmail.com,856-012-5625,2024-06-24,standard,East Dianestad,FL,10943.96
C000635,Kimberly,Martinez,kimberly.martinez635@yahoo.com,053-795-3816,2024-08-22,standard,New Jeff,OH,13068.7
C000636,Joshua,Franklin,joshua.franklin636@hotmail.com,196-655-3307,2025-07-22,standard,West Robertville,NV,9321.3
C000637,George,Murphy,george.murphy637@yahoo.com,390-409-0742,2025-02-23,standard,New Samanthaton,MA,10219.23
C000638,Deanna,Jones,deanna.jones638@gmail.com,644-556-1857,2026-01-15,standard,South Kennethmouth,NM,14947.15
C000639,Melinda,Coffey,melinda.coffey639@gmail.com,591-030-0215,2026-05-12,premium,Perezland,ID,16182.63
C000640,Jennifer,Burnett,jennifer.burnett640@hotmail.com,004-010-4145,2026-05-12,standard,Nelsonburgh,DC,2362.65
C000641,Brandy,Wilson,brandy.wilson641@yahoo.com,296-718-8397,2026-04-01,premium,Braymouth,WI,7103.67
C000642,Jessica,Perez,jessica.perez642@yahoo.com,415-833-1170,2024-05-04,premium,Lake Jasonfurt,ID,16414.1
C000643,Tony,Peterson,tony.peterson643@hotmail.com,885-472-8123,2024-12-24,new,Hesterhaven,ID,21831.99
C000644,Kimberly,Lopez,kimberly.lopez644@yahoo.com,624-912-7113,2023-07-04,standard,Lopeztown,NJ,14568.49
C000645,Dorothy,Chavez,dorothy.chavez645@yahoo.com,181-563-2686,2025-08-06,standard,Brianview,MN,8745.52
C000646,Corey,Wong,corey.wong646@hotmail.com,634-362-9489,2025-07-14,new,Rodriguezton,SD,17462.0
C000647,John,Rodriguez,john.rodriguez647@gmail.com,009-431-8143,2026-01-27,standard,Myersville,IN,14876.03
C000648,Jessica,Suarez,jessica.suarez648@yahoo.com,732-354-9401,2024-03-22,new,Stevensonbury,GA,7739.55
C000649,Leslie,Jones,leslie.jones649@gmail.com,572-076-5024,2023-10-06,standard,Lake Kathleen,AL,19791.55
C000650,Brooke,Montes,brooke.montes650@hotmail.com,073-710-0943,2025-09-01,vip,Port Dwayne,CT,16752.91
C000651,Craig,Lara,craig.lara651@yahoo.com,775-847-4570,2024-12-07,vip,Jenniferhaven,WI,18469.37
C000652,Elizabeth,Grimes,elizabeth.grimes652@hotmail.com,714-802-6325,2025-07-21,premium,East Beckychester,MN,13159.83
C000653,Jamie,Davis,jamie.davis653@yahoo.com,148-782-4556,2025-12-10,premium,Landryview,ME,10585.16
C000654,James,Riley,james.riley654@hotmail.com,591-679-5410,2025-07-23,standard,South Erin,NC,9064.94
C000655,Tammy,Hanson,tammy.hanson655@hotmail.com,247-414-0703,2024-08-21,standard,North Tracytown,NE,5354.82
C000656,Michael,Flowers,michael.flowers656@gmail.com,425-488-2142,2024-04-09,new,Richardsland,LA,12156.77
C000657,Jeffery,Kennedy,jeffery.kennedy657@yahoo.com,366-614-4942,2025-10-31,standard,Sheltonmouth,AS,3439.13
C000658,Belinda,Vega,belinda.vega658@gmail.com,426-834-4149,2026-02-09,standard,Gardnerfurt,WY,21110.71
C000659,Nancy,Kim,nancy.kim659@gmail.com,875-857-5676,2025-03-07,standard,Johnsonside,AK,19271.87
C000660,Susan,Fisher,susan.fisher660@gmail.com,943-985-2989,2024-09-06,vip,Port Meganberg,MO,22092.05
C000661,Elizabeth,Ford,elizabeth.ford661@hotmail.com,701-041-5914,2025-11-03,standard,Vaughnton,DE,8419.11
C000662,Joy,Craig,joy.craig662@hotmail.com,038-287-2324,2026-02-08,premium,Jennifertown,AS,3276.23
C000663,Todd,Watts,todd.watts663@gmail.com,102-918-1331,2025-06-13,standard,Port Williamfurt,AR,4056.18
C000664,Sara,Evans,sara.evans664@yahoo.com,238-497-9162,2026-02-21,vip,East Donaldbury,GA,19277.45
C000665,William,Lyons,william.lyons665@gmail.com,774-419-7546,2025-01-28,vip,South Robertchester,FL,4138.48
C000666,Anthony,Bryant,anthony.bryant666@hotmail.com,609-409-7052,2025-06-04,standard,Hillburgh,MI,10271.47
C000667,Vincent,Callahan,vincent.callahan667@gmail.com,586-812-2595,2025-05-22,premium,West Kristen,TN,5938.26
C000668,Kevin,Long,kevin.long668@hotmail.com,767-929-8842,2026-05-27,standard,Briannashire,MI,7123.2
C000669,Breanna,Gallegos,breanna.gallegos669@gmail.com,002-311-7753,2024-06-10,premium,East Jessicafurt,WV,11223.2
C000670,Teresa,Nielsen,teresa.nielsen670@gmail.com,941-017-5902,2024-10-19,standard,Lake Shannonberg,SC,7736.7
C000671,Audrey,Gonzalez,audrey.gonzalez671@yahoo.com,774-332-6831,2025-11-29,vip,Lake Susanville,IL,11725.39
C000672,Arthur,Taylor,arthur.taylor672@gmail.com,569-815-2873,2024-04-26,vip,Masonstad,RI,9196.02
C000673,Rachel,Castaneda,rachel.castaneda673@gmail.com,766-191-2841,2023-12-09,new,Hallside,MA,24610.99
C000674,Andrew,Nicholson,andrew.nicholson674@yahoo.com,465-124-1893,2025-08-21,standard,Reginaldton,ND,7044.29
C000675,Heidi,Rodriguez,heidi.rodriguez675@yahoo.com,400-564-3502,2024-04-21,standard,Sandraton,IA,13186.49
C000676,Trevor,Shaffer,trevor.shaffer676@hotmail.com,905-169-9187,2023-12-27,new,Jenniferville,AZ,20422.28
C000677,Tyler,Perez,tyler.perez677@yahoo.com,674-300-0389,2025-01-18,vip,New Timothyfurt,WI,3459.96
C000678,Nicholas,Martinez,nicholas.martinez678@hotmail.com,682-171-9553,2024-11-23,standard,Hullbury,IN,16029.48
C000679,Christopher,Smith,christopher.smith679@yahoo.com,890-030-1027,2024-03-15,new,Bradleystad,PA,13863.52
C000680,Diana,Sanchez,diana.sanchez680@yahoo.com,296-711-1483,2025-07-16,standard,Priscillabury,NV,21147.31
C000681,Jennifer,Pugh,jennifer.pugh681@hotmail.com,438-458-8105,2025-03-08,new,Ramirezborough,PW,7126.58
C000682,Derrick,Daugherty,derrick.daugherty682@gmail.com,483-152-0377,2023-12-03,premium,South Maryview,KY,6819.78
C000683,Brianna,Evans,brianna.evans683@gmail.com,049-670-6670,2024-05-22,new,South Jack,NE,3683.72
C000684,Amanda,Guerrero,amanda.guerrero684@gmail.com,850-954-9305,2026-01-29,standard,Glennton,AS,23660.33
C000685,Daniel,Hughes,daniel.hughes685@hotmail.com,487-699-8426,2025-06-03,standard,East Rebecca,KY,11278.2
C000686,Lauren,Tapia,lauren.tapia686@gmail.com,384-596-0945,2024-07-30,standard,Kimberlytown,DE,666.75
C000687,Kurt,Guerrero,kurt.guerrero687@yahoo.com,277-070-7057,2026-02-23,standard,South Brian,CO,12550.18
C000688,Joshua,Bishop,joshua.bishop688@yahoo.com,172-444-7232,2024-01-23,standard,East Dannyton,HI,24863.13
C000689,Gabrielle,Valencia,gabrielle.valencia689@hotmail.com,508-304-4058,2023-08-17,standard,West Daniel,NY,704.69
C000690,Scott,Dixon,scott.dixon690@gmail.com,359-561-6420,2024-10-28,new,Matthewchester,MH,20979.41
C000691,Denise,Ruiz,denise.ruiz691@yahoo.com,902-504-2901,2026-01-10,premium,Port Lawrence,VT,19784.52
