customer_id,first_name,last_name,email,phone,dob,gender,address,city,state,zip,signup_date,segment
CUS000980,Michelle,Burns,michelle.burns980@gmail.com,928-381-8763,1981-11-16,M,64763 Campbell Garden Suite 844,West Markchester,SD,05160,2022-02-24,student
CUS000981,Paul,Coffey,paul.coffey981@gmail.com,493-622-4688,1955-10-23,F,7876 Rodney Fall,Hollyview,PW,73193,2022-11-05,student
CUS000982,Derrick,Molina,derrick.molina982@hotmail.com,516-637-5004,1968-06-19,F,436 James Crossroad,Amberborough,PR,70441,2023-03-14,student
CUS000983,Jennifer,Marshall,jennifer.marshall983@yahoo.com,770-482-7983,1949-05-09,F,624 Graves Crescent Suite 809,Adamshaven,AL,86260,2026-04-22,premium
CUS000984,Dawn,Coleman,dawn.coleman984@yahoo.com,696-378-3596,1985-08-07,X,0220 Phillips Drives,Jameshaven,IN,94406,2023-09-30,private_banking
CUS000985,Michelle,Deleon,michelle.deleon985@gmail.com,408-146-4933,1988-04-14,X,54030 Mcdowell Hills Apt. 306,Lake Andrew,OR,84659,2023-07-03,standard
CUS000986,James,Kim,james.kim986@yahoo.com,715-893-7966,1988-08-09,F,884 Steven Trail,Kellytown,MT,76133,2024-04-03,standard
CUS000987,Lori,Holder,lori.holder987@yahoo.com,505-178-3216,1963-05-08,X,0884 White Walks Suite 141,Lauraburgh,NV,37106,2021-07-02,private_banking
CUS000988,Roger,Larson,roger.larson988@hotmail.com,412-126-6368,2002-09-25,X,940 Jessica Pike Apt. 199,Wilsonstad,NJ,83929,2025-05-01,private_banking
CUS000989,Brett,Robinson,brett.robinson989@hotmail.com,878-560-3254,1958-07-21,M,25235 Daniel Run Suite 121,New Nicolefort,GA,39903,2026-05-14,private_banking
CUS000990,Jose,Morse,jose.morse990@hotmail.com,067-424-4273,1964-10-23,F,45371 Thompson Vista Apt. 252,Fernandezport,OH,75692,2023-02-27,premium
CUS000991,Monica,Kim,monica.kim991@yahoo.com,788-598-5649,1984-03-30,F,9412 Davis Drive Suite 152,Chenbury,FL,98121,2023-12-20,premium
CUS000992,Matthew,Day,matthew.day992@yahoo.com,839-510-4386,2000-02-27,X,52386 Patrick Islands,New Lydia,ME,21798,2026-04-11,student
CUS000993,Rachael,Taylor,rachael.taylor993@gmail.com,309-427-0174,1983-10-08,M,198 Smith Path,New David,SC,02763,2025-04-16,student
CUS000994,Brian,Lee,brian.lee994@hotmail.com,455-860-8566,1992-11-19,X,7909 Johnson Road,Port Danny,NV,49844,2024-02-22,standard
CUS000995,Nicole,Hardin,nicole.hardin995@yahoo.com,762-381-1151,1964-02-28,M,0541 Sara Landing Suite 087,West Robertville,NM,51859,2024-11-19,private_banking
CUS000996,Angie,Johnson,angie.johnson996@gmail.com,920-345-8650,1994-12-02,M,4092 Allen Circle,New Carolchester,OR,47607,2022-03-11,student
CUS000997,Kevin,Figueroa,kevin.figueroa997@yahoo.com,717-916-9099,1970-03-28,F,6399 Reynolds Mills,South Terriburgh,IN,61070,2026-04-25,premium
CUS000998,Ryan,Torres,ryan.torres998@gmail.com,555-778-1591,1958-11-02,F,28735 Laurie Coves Suite 262,Brittanyton,NM,46291,2024-10-03,standard
CUS000999,Robert,Ramirez,robert.ramirez999@yahoo.com,619-232-0977,1986-02-14,F,952 Mia Courts Apt. 769,Alexanderfurt,PR,77531,2023-03-18,student
CUS001000,Emily,Peterson,emily.peterson1000@gmail.com,319-047-6953,1951-03-23,F,07433 Bishop Wall,Glennstad,MO,90930,2025-08-17,standard
CUS001001,Kathryn,Mcmillan,kathryn.mcmillan1001@yahoo.com,311-820-7059,2004-07-06,X,84500 Holly Stravenue Apt. 574,Lake Luisberg,NV,02163,2022-02-04,premium
CUS001002,Sierra,Burton,sierra.burton1002@hotmail.com,771-971-8706,2003-09-05,M,815 Julie Route Suite 389,East Ericton,OR,14576,2022-04-15,private_banking
CUS001003,Tyler,Lam,tyler.lam1003@hotmail.com,167-896-1209,1986-07-28,M,04312 Sanchez Islands Apt. 519,New Coreyfurt,WA,37090,2023-05-03,standard
CUS001004,Albert,Gonzalez,albert.gonzalez1004@hotmail.com,756-689-5159,1945-07-30,F,50417 James Highway,Blankenshipmouth,RI,59614,2021-10-22,premium
CUS001005,Jason,Day,jason.day1005@gmail.com,309-709-5023,1952-05-17,M,45597 Dunn Circle,New Scott,UT,01627,2024-02-13,premium
CUS001006,Diane,Jones,diane.jones1006@gmail.com,869-032-1884,1976-06-02,X,39899 Kevin Points,New Robert,NH,93046,2022-03-20,student
CUS001007,Lori,Morton,lori.morton1007@yahoo.com,902-230-7475,1965-06-28,F,2421 Riley Motorway,East Angela,MD,70196,2021-08-27,standard
CUS001008,Johnny,Castaneda,johnny.castaneda1008@yahoo.com,779-341-7881,1962-03-30,M,47159 Christopher Meadows,Port Rachelchester,MS,64376,2023-07-26,premium
CUS001009,Jennifer,Sutton,jennifer.sutton1009@yahoo.com,921-134-8195,1969-05-24,X,1766 Harvey Meadows,East Adamhaven,UT,88233,2022-04-08,student
CUS001010,Patrick,Lee,patrick.lee1010@hotmail.com,427-107-0133,2002-11-16,X,005 Jackson Loop Suite 069,Mcdonaldland,MN,78863,2023-07-17,standard
CUS001011,Zachary,Harding,zachary.harding1011@hotmail.com,818-352-0523,1959-04-17,X,24653 Kevin Glen Suite 127,Nancyburgh,OR,24604,2024-07-22,premium
CUS001012,Tracy,Bernard,tracy.bernard1012@hotmail.com,247-534-4527,1996-06-23,M,02793 Rice Port,New Doris,WY,09953,2021-09-24,private_banking
CUS001013,Jennifer,Weeks,jennifer.weeks1013@gmail.com,555-116-5800,1947-05-19,X,93201 Steven Road Suite 005,Leebury,MO,30281,2021-10-26,standard
CUS001014,Robert,Cline,robert.cline1014@hotmail.com,544-581-6081,1960-02-08,M,97397 Garcia Spring,Westhaven,DC,68072,2021-11-27,private_banking
CUS001015,James,Banks,james.banks1015@gmail.com,946-801-9683,1996-11-26,M,773 Hardy Motorway,Brittneyfurt,VI,22793,2022-02-17,private_banking
CUS001016,Daniel,Collier,daniel.collier1016@yahoo.com,147-765-2768,1986-10-01,M,638 Edward Rapid Apt. 035,Port Aprilfurt,KY,15209,2025-10-01,private_banking
CUS001017,Jasmine,Lara,jasmine.lara1017@gmail.com,766-204-8211,1959-05-31,F,544 Robert Stream,Lake Kyle,IA,37577,2025-11-14,private_banking
CUS001018,Daniel,Merritt,daniel.merritt1018@yahoo.com,176-051-8137,1981-01-28,M,85368 Emily Road Apt. 709,East Gene,PR,29870,2022-04-21,private_banking
CUS001019,Jennifer,Hernandez,jennifer.hernandez1019@yahoo.com,938-326-9923,1950-12-23,X,64963 Dan Garden,Williammouth,VT,14203,2021-09-26,premium
CUS001020,Catherine,Peck,catherine.peck1020@yahoo.com,662-569-3374,1984-01-28,X,82976 Freeman Trafficway Suite 662,South Daniel,SC,30344,2024-05-17,premium
CUS001021,Stephanie,Brown,stephanie.brown1021@yahoo.com,174-916-5149,1993-02-14,X,73454 Schultz Lake Suite 840,South Vanessa,DE,15406,2023-08-23,standard
CUS001022,Mark,Lee,mark.lee1022@gmail.com,134-121-4965,1958-11-02,F,457 Brian Cove,North Dianestad,TX,85648,2024-09-18,premium
CUS001023,Jasmine,Bradley,jasmine.bradley1023@gmail.com,911-897-1058,1956-04-19,F,2271 Daniel Groves,North Monicabury,HI,28634,2026-04-03,standard
CUS001024,Angela,Thomas,angela.thomas1024@hotmail.com,584-104-1453,1965-04-05,F,74994 Moreno Springs Suite 834,Amystad,AS,18350,2026-05-05,premium
CUS001025,Keith,Lewis,keith.lewis1025@yahoo.com,421-635-6724,1976-07-16,X,921 Gary Common,Jonathanport,NM,28401,2024-04-07,standard
CUS001026,Desiree,Bowen,desiree.bowen1026@gmail.com,452-104-0859,1967-07-04,M,55476 Davenport Bridge Apt. 816,Kurtshire,OR,85442,2024-08-09,private_banking
CUS001027,Julie,Barnes,julie.barnes1027@gmail.com,301-292-0567,1955-07-30,M,91592 Moore Landing Apt. 978,New Jason,VA,92882,2024-03-18,private_banking
CUS001028,Justin,Martinez,justin.martinez1028@gmail.com,581-201-4002,1998-05-11,F,2262 Porter Lakes,Petersonfort,OH,42143,2021-12-11,private_banking
CUS001029,Jim,Harris,jim.harris1029@gmail.com,480-312-5973,1956-02-08,M,259 Brenda Trail,Lambertborough,ND,26197,2023-08-04,private_banking
CUS001030,Bryan,Berry,bryan.berry1030@hotmail.com,678-086-4352,1991-08-12,M,1961 Smith Circles,Rodgersside,KY,69326,2024-01-18,premium
CUS001031,Shannon,Cole,shannon.cole1031@yahoo.com,147-616-2146,1992-05-08,M,1555 Roger Skyway,West Fernando,NC,00753,2025-08-07,standard
CUS001032,Cynthia,Saunders,cynthia.saunders1032@hotmail.com,753-706-0036,2002-11-28,M,251 Teresa Trace,Kellyville,GA,89063,2021-07-23,premium
CUS001033,Michael,Roberts,michael.roberts1033@gmail.com,982-025-3608,1949-04-18,X,621 Kim Extensions,North Emilyland,NH,91111,2023-04-20,standard
CUS001034,Ryan,Frank,ryan.frank1034@gmail.com,438-304-5502,1997-03-28,X,85970 Natalie Ridge Apt. 498,Lake Allison,IA,91850,2021-10-03,premium
CUS001035,Kyle,Thomas,kyle.thomas1035@gmail.com,958-982-0797,1993-09-30,M,94992 Michael Village Suite 231,South Douglasport,NV,06685,2023-01-03,premium
CUS001036,Lisa,Waters,lisa.waters1036@yahoo.com,513-923-4207,2005-10-19,X,96949 Johnson Wall Apt. 997,Port Louis,OK,32941,2021-06-23,student
CUS001037,Crystal,Elliott,crystal.elliott1037@yahoo.com,573-400-1978,1985-03-10,F,38907 Angel Shore Apt. 741,Ronaldborough,VT,97031,2026-03-30,standard
CUS001038,Elizabeth,Barry,elizabeth.barry1038@hotmail.com,604-866-7214,1987-07-01,M,487 Andrew Fall,Port Larrystad,MO,74859,2026-01-23,standard
CUS001039,William,Walter,william.walter1039@gmail.com,987-442-1749,1963-07-24,F,1112 Chelsea Island Suite 572,Robinsonview,WV,89896,2025-10-15,premium
CUS001040,Jeffrey,Williams,jeffrey.williams1040@yahoo.com,992-554-6708,1965-02-15,M,2908 Gary Park Suite 221,Romeroton,IL,55406,2026-01-18,premium
CUS001041,Rebecca,Watson,rebecca.watson1041@yahoo.com,911-581-6187,1986-11-28,F,0381 Miller Springs,New Patricia,DC,26607,2023-01-10,student
CUS001042,Chelsea,Reed,chelsea.reed1042@yahoo.com,327-789-2751,2006-05-30,X,6919 Walker Villages,South Rebeccaview,OH,15887,2021-07-23,standard
CUS001043,Caitlin,Long,caitlin.long1043@yahoo.com,515-770-5819,1948-11-11,X,72117 Patterson Lights,Robinmouth,NY,43038,2021-06-11,standard
CUS001044,John,Parker,john.parker1044@hotmail.com,365-748-2209,1994-08-10,X,205 Ryan Summit Apt. 072,South Williamton,RI,35625,2025-12-06,premium
CUS001045,Renee,Mendez,renee.mendez1045@yahoo.com,823-050-7914,1999-10-10,F,60029 Emily Summit Apt. 699,West David,MA,05223,2022-11-18,private_banking
CUS001046,Sean,Mccoy,sean.mccoy1046@yahoo.com,643-598-5259,1953-11-22,X,5920 Jefferson Freeway,Port Travistown,TX,41427,2024-11-19,premium
CUS001047,Jennifer,Williams,jennifer.williams1047@gmail.com,275-615-2972,2002-01-02,F,788 Marshall Mission Apt. 197,Port Melissaburgh,NV,18648,2024-07-03,student
CUS001048,Mary,Ware,mary.ware1048@yahoo.com,231-812-1893,2002-08-26,X,8615 Hudson Club Apt. 787,Dennisfurt,AZ,32346,2024-10-16,student
CUS001049,Todd,Caldwell,todd.caldwell1049@gmail.com,966-445-9154,1983-06-20,X,696 Price Lane Suite 739,South Adam,KS,21440,2024-02-05,student
CUS001050,Leslie,Flores,leslie.flores1050@yahoo.com,912-729-9410,1959-08-28,F,4351 Smith Shoal Suite 496,Port Kevin,AS,50648,2024-07-04,student
CUS001051,Jermaine,Mendez,jermaine.mendez1051@hotmail.com,014-896-6367,2002-01-22,F,97300 Green Junction Apt. 453,Lake Misty,TN,95930,2024-06-26,private_banking
CUS001052,Marcus,Ford,marcus.ford1052@hotmail.com,772-809-4292,1964-11-06,M,740 Stephanie Parks Suite 651,Jamesburgh,PA,26453,2022-07-28,student
CUS001053,Donna,Cole,donna.cole1053@yahoo.com,466-492-8595,1970-06-30,F,687 Glover Lights,Patelview,IA,69844,2023-05-11,student
CUS001054,Jermaine,Daniels,jermaine.daniels1054@yahoo.com,069-227-6805,1991-04-21,X,63678 Erin Rapid Suite 774,Smithside,NY,87817,2025-01-07,private_banking
CUS001055,Mark,Wagner,mark.wagner1055@yahoo.com,568-164-7646,1967-05-13,X,8668 Ramirez Fort,Johnsonborough,WY,08772,2021-08-22,student
CUS001056,Ryan,Stokes,ryan.stokes1056@yahoo.com,127-721-4615,1979-05-17,X,23960 Lori Place,Jamesstad,AK,66493,2024-08-28,private_banking
CUS001057,Nicole,Shaffer,nicole.shaffer1057@gmail.com,967-758-4413,1952-11-14,X,7443 Giles Loop,Gibbsport,OH,82477,2024-12-18,private_banking
CUS001058,Timothy,Jimenez,timothy.jimenez1058@hotmail.com,269-456-5755,1996-07-31,M,60883 Martin Rapid,Lake Williamborough,MT,21636,2021-12-22,standard
CUS001059,April,Aguirre,april.aguirre1059@yahoo.com,216-818-4794,1998-09-22,X,14802 Miller Estates,Foxview,KS,07917,2025-06-11,premium
CUS001060,Adam,Schneider,adam.schneider1060@hotmail.com,592-468-4166,1975-12-02,F,3040 Elizabeth Bridge,Lake Larry,NH,23596,2025-09-05,private_banking
CUS001061,Christopher,Taylor,christopher.taylor1061@hotmail.com,034-938-9223,1992-02-07,F,61191 Michael Corner Apt. 766,Jacksonstad,UT,39477,2024-03-22,standard
CUS001062,Bryan,Wilson,bryan.wilson1062@gmail.com,913-828-2300,1977-09-14,F,213 Hodge Forge,Lindamouth,WA,90487,2023-01-14,private_banking
CUS001063,David,Oliver,david.oliver1063@hotmail.com,912-346-3287,1965-01-21,M,87097 Barajas Mission Suite 262,Lake Katie,PW,60002,2025-10-29,student
CUS001064,Yolanda,Harris,yolanda.harris1064@hotmail.com,299-566-4662,1951-02-20,X,0949 Miller Grove,Mariaview,OH,79015,2025-11-28,standard
CUS001065,Juan,Gilbert,juan.gilbert1065@yahoo.com,240-117-6062,1999-04-17,M,430 David Garden,Kellyshire,FL,90678,2022-10-30,premium
CUS001066,Kimberly,Ramirez,kimberly.ramirez1066@hotmail.com,172-753-6761,1992-04-06,M,80622 Ryan Summit,Christopherchester,GA,33112,2024-03-02,premium
CUS001067,Robert,Wright,robert.wright1067@hotmail.com,627-619-3322,1975-01-15,X,38364 Conley Rapid,South Kristin,ND,63471,2025-01-31,premium
CUS001068,John,Johnson,john.johnson1068@yahoo.com,667-109-0646,1984-02-28,F,09098 Bryan Wall,Martinezborough,NM,59899,2026-03-18,private_banking
CUS001069,Jacob,Brown,jacob.brown1069@gmail.com,133-121-7984,1948-07-14,F,03241 Kyle Plaza,North Sherry,IL,51864,2024-06-18,student
CUS001070,Thomas,Schmitt,thomas.schmitt1070@gmail.com,722-805-1561,1966-04-02,X,384 Campbell Center Suite 501,West Amyburgh,FM,07540,2023-01-05,premium
CUS001071,Ryan,Bush,ryan.bush1071@hotmail.com,401-834-6812,1950-03-17,F,023 Sanchez Parkways Apt. 151,East Jessica,NV,74714,2022-08-28,premium
CUS001072,Michael,Hines,michael.hines1072@yahoo.com,345-039-5557,1997-11-25,F,06206 Thompson Bridge,South Brent,AR,73358,2025-08-16,student
CUS001073,Randy,Taylor,randy.taylor1073@gmail.com,112-678-3250,1991-07-18,M,5356 Turner Isle Suite 865,North Meghan,MT,28163,2023-08-14,premium
CUS001074,Michele,Sullivan,michele.sullivan1074@yahoo.com,253-500-4367,2004-07-07,F,73280 Gonzalez Ports,North Toddbury,MA,25970,2025-04-01,student
CUS001075,Nicole,Cervantes,nicole.cervantes1075@yahoo.com,198-696-3541,1990-11-29,F,385 Alexandra Plains,Deannaland,KY,93489,2026-03-20,student
CUS001076,Grant,Kramer,grant.kramer1076@yahoo.com,719-650-3896,1957-11-17,X,9174 Timothy Locks,Kevinfort,IN,63555,2025-02-07,private_banking
CUS001077,Michael,Johnson,michael.johnson1077@hotmail.com,326-962-9302,1949-03-02,X,66125 Jordan Field Suite 977,Christophermouth,MP,74111,2023-12-26,standard
CUS001078,Ann,Paul,ann.paul1078@yahoo.com,405-251-8253,1981-11-19,F,43311 Newman Loaf Suite 030,Danielhaven,FL,01238,2025-07-31,private_banking
CUS001079,Victor,Gonzalez,victor.gonzalez1079@gmail.com,044-752-6778,1968-06-24,F,5611 Brittany Track Apt. 863,North Christopher,NV,61113,2021-10-31,student
CUS001080,Felicia,Rivera,felicia.rivera1080@yahoo.com,171-913-4393,1987-02-27,X,617 Johnson Pike,New Melissafort,CA,65794,2021-12-29,student
CUS001081,Aaron,Yu,aaron.yu1081@hotmail.com,942-771-3437,1996-05-15,F,0349 Wendy Creek,New Jessica,LA,95860,2024-03-16,standard
CUS001082,Julia,Bennett,julia.bennett1082@yahoo.com,355-172-0583,1991-06-17,X,6326 Amanda Glens Suite 300,Wellsmouth,MD,37227,2025-04-22,student
CUS001083,Michael,Rogers,michael.rogers1083@hotmail.com,995-016-6320,1988-08-03,X,46151 Zachary Rapid,Smithtown,KY,66340,2026-05-02,premium
CUS001084,Anthony,Riley,anthony.riley1084@gmail.com,311-366-8619,1970-12-25,M,131 Huffman Streets,Ashleyfurt,VA,89235,2023-09-30,student
CUS001085,Charles,Brandt,charles.brandt1085@gmail.com,977-544-1647,1948-10-07,M,34388 Sarah Center,New Anthonyfurt,AK,46425,2026-02-01,private_banking
CUS001086,Felicia,Chen,felicia.chen1086@yahoo.com,578-652-1561,1987-01-17,X,405 Lopez Underpass,West Blake,PR,72570,2022-01-22,standard
CUS001087,John,Beltran,john.beltran1087@yahoo.com,441-649-0892,1991-12-07,X,27281 Heather Ville,East Adam,CT,62699,2022-02-16,premium
CUS001088,Holly,Payne,holly.payne1088@hotmail.com,031-726-3897,1987-08-08,F,61487 Lin Course Suite 316,Jasonshire,KS,98269,2024-09-13,private_banking
CUS001089,Jessica,Sweeney,jessica.sweeney1089@gmail.com,446-135-2677,1995-07-18,F,99000 Ryan Stream,South Adammouth,IN,47143,2025-03-07,private_banking
CUS001090,Jeffrey,Francis,jeffrey.francis1090@yahoo.com,889-426-9677,1992-09-05,M,6357 Rios Orchard,Cainchester,WA,47726,2021-06-16,standard
CUS001091,Christina,Henry,christina.henry1091@yahoo.com,020-272-6255,2004-08-06,X,22417 Robert Pike,Hopkinsmouth,MA,36331,2025-09-04,premium
CUS001092,Christina,Williams,christina.williams1092@hotmail.com,313-927-0706,1948-07-06,F,89103 Jared Key Apt. 931,Nguyenport,AZ,49379,2023-02-24,private_banking
CUS001093,Christopher,Wright,christopher.wright1093@gmail.com,628-107-9062,1948-07-03,M,3442 Gonzalez Mountain,Lake Rodneyport,CA,91277,2025-02-05,standard
CUS001094,Lisa,Owens,lisa.owens1094@yahoo.com,364-846-1519,1981-05-18,X,624 Paul Lock Suite 285,Robertmouth,DE,28300,2024-09-03,private_banking
CUS001095,Lawrence,Johnson,lawrence.johnson1095@yahoo.com,491-800-8451,1986-11-14,F,04752 Walker Springs Apt. 674,Port Karenton,MP,04429,2024-07-29,private_banking
CUS001096,Hunter,Jones,hunter.jones1096@yahoo.com,355-066-7541,1949-12-14,M,48405 Anderson Lodge,East Christopherberg,MP,82337,2023-12-14,premium
CUS001097,William,Davis,william.davis1097@gmail.com,610-533-7702,1973-11-02,F,9448 Zimmerman Island Suite 733,Bartonport,DE,16087,2021-09-27,standard
CUS001098,Shane,Allen,shane.allen1098@gmail.com,522-404-4404,1998-02-24,F,614 Gabrielle Ways,Phillipview,SC,33469,2023-10-17,student
CUS001099,Joseph,Mays,joseph.mays1099@yahoo.com,255-044-8233,1953-05-22,M,579 Christopher Throughway Suite 075,Aprilshire,HI,24776,2024-02-20,standard
CUS001100,Tammy,Simpson,tammy.simpson1100@gmail.com,551-263-1845,1998-09-23,X,56332 Benjamin Vista,Millerport,MT,55361,2021-09-30,premium
CUS001101,Kyle,Gray,kyle.gray1101@hotmail.com,036-515-1317,1988-08-26,M,1336 Swanson Freeway Apt. 217,South Gregoryton,IN,51420,2026-03-27,standard
CUS001102,Michael,Bonilla,michael.bonilla1102@gmail.com,586-559-6104,1976-10-21,X,64015 Alex Common Apt. 808,Farleyberg,MH,56178,2025-12-29,standard
CUS001103,Angela,Hines,angela.hines1103@gmail.com,190-276-2845,1995-09-23,X,52109 Lisa Overpass Suite 330,Port Dale,NC,28436,2024-07-24,premium
CUS001104,Rose,Brown,rose.brown1104@gmail.com,644-046-0566,1945-09-28,X,8059 Jacqueline Summit,Raytown,WY,83393,2024-11-17,private_banking
CUS001105,Paul,James,paul.james1105@hotmail.com,213-536-4750,1987-02-21,F,7241 Michael River Apt. 234,Leroyfurt,AK,28268,2023-12-28,premium
CUS001106,Marc,Kline,marc.kline1106@gmail.com,414-638-1142,1974-12-02,M,29418 Sarah Tunnel,Lake Elizabeth,FL,81591,2022-05-25,student
CUS001107,Keith,Olsen,keith.olsen1107@yahoo.com,980-012-8100,1962-06-03,M,639 Cristina Walks,Kingland,AR,59752,2026-05-30,standard
CUS001108,Andrew,Robertson,andrew.robertson1108@gmail.com,317-433-5358,1961-05-01,X,6684 Patricia Lodge Apt. 779,West Amberstad,MS,55948,2022-09-11,private_banking
CUS001109,Rebecca,Irwin,rebecca.irwin1109@gmail.com,493-848-3706,1979-04-01,X,521 Jackie Mills,South Rachelborough,CA,04240,2024-10-15,student
CUS001110,Matthew,Hall,matthew.hall1110@gmail.com,690-049-5431,2003-09-16,M,5977 Brown Plains Suite 005,Dylanview,WI,91800,2026-02-09,premium
CUS001111,Charles,Mitchell,charles.mitchell1111@hotmail.com,844-975-1824,2005-02-03,X,3481 Ethan Coves,Jacobsonshire,MO,20367,2021-10-19,student
CUS001112,Nicole,Hunter,nicole.hunter1112@hotmail.com,016-403-0189,2000-03-22,F,146 Gonzalez Plains Apt. 417,Bishopport,GA,18371,2026-01-13,premium
CUS001113,Kimberly,Bennett,kimberly.bennett1113@yahoo.com,600-782-1547,1978-09-01,M,3637 Robert Trace Apt. 208,Diamondville,UT,11492,2022-11-22,private_banking
CUS001114,Molly,Sullivan,molly.sullivan1114@gmail.com,903-090-1503,1967-02-14,M,32144 Peterson Mission Suite 324,New Lorihaven,CO,69779,2025-12-04,premium
CUS001115,Garrett,Hanson,garrett.hanson1115@yahoo.com,897-395-3292,1953-08-22,X,02736 Smith Meadows,Annhaven,DE,22375,2023-12-31,private_banking
CUS001116,Denise,Lopez,denise.lopez1116@hotmail.com,848-251-4511,1964-12-03,M,717 Park Pass,South Andrea,MA,96803,2021-08-26,standard
CUS001117,Vanessa,Wilson,vanessa.wilson1117@hotmail.com,052-793-0623,1953-08-15,F,6048 Sarah Ramp,Adamsview,CO,70583,2023-08-05,premium
CUS001118,Brandon,Robles,brandon.robles1118@gmail.com,646-569-3017,1955-11-20,X,9362 Lam Well Apt. 694,Port Gina,MN,56083,2026-03-19,standard
CUS001119,David,Stevenson,david.stevenson1119@hotmail.com,047-402-7780,2004-07-22,X,66401 Rodriguez Avenue Apt. 914,Camposmouth,WI,78131,2022-02-12,premium
CUS001120,Jeffrey,Conway,jeffrey.conway1120@yahoo.com,090-749-3972,1961-08-23,M,5755 Ryan Oval,South Anthony,AK,57970,2022-09-13,student
CUS001121,Wanda,Patterson,wanda.patterson1121@gmail.com,562-046-6000,1951-03-28,X,268 Tony Neck Apt. 657,Evanmouth,PR,83534,2024-08-23,student
CUS001122,Mary,Cooper,mary.cooper1122@yahoo.com,050-923-7425,1972-04-14,X,37350 Graham Views,Port Alexis,WI,01931,2023-03-03,student
CUS001123,Laura,Davis,laura.davis1123@hotmail.com,339-152-8512,1962-01-14,F,21579 Gerald Camp,Lake Allisonbury,NE,76067,2023-10-29,standard
CUS001124,Kristen,White,kristen.white1124@yahoo.com,688-516-0018,1971-07-22,M,88290 Whitney Hills,Kevinshire,UT,68396,2023-02-17,standard
CUS001125,Xavier,Hogan,xavier.hogan1125@hotmail.com,823-340-1851,2000-10-20,M,70743 Moreno Stravenue,South Shellymouth,AK,75222,2026-02-06,student
CUS001126,Leslie,Sosa,leslie.sosa1126@hotmail.com,582-090-9897,1947-07-25,F,0600 Brown Falls Apt. 491,New Amber,SC,96404,2026-01-29,private_banking
CUS001127,Anna,Bennett,anna.bennett1127@yahoo.com,875-543-0561,1955-12-29,X,59029 Monica Tunnel Apt. 395,Laramouth,UT,77113,2025-06-25,private_banking
CUS001128,Dominique,Rodriguez,dominique.rodriguez1128@hotmail.com,680-956-4411,1979-02-27,M,66823 Foster Skyway,Cherylmouth,WV,94969,2021-07-05,student
CUS001129,Stephanie,Munoz,stephanie.munoz1129@yahoo.com,710-799-9736,1952-02-05,F,053 Natasha Knolls,West Jonathan,DC,35234,2024-08-10,private_banking
CUS001130,Megan,Mccormick,megan.mccormick1130@hotmail.com,668-790-1760,1990-08-11,M,193 Kimberly Station,Websterside,ME,61232,2023-12-30,premium
CUS001131,David,Reynolds,david.reynolds1131@yahoo.com,608-412-3999,1982-06-29,F,8055 Archer Estates,Joseberg,PA,83599,2026-06-06,private_banking
CUS001132,Marilyn,Wade,marilyn.wade1132@yahoo.com,658-182-2051,1976-01-19,F,982 Jeremiah Hills Suite 283,Lake Shawn,UT,99867,2021-08-11,premium
CUS001133,Pamela,Jones,pamela.jones1133@hotmail.com,170-454-9344,1979-12-31,X,1811 Rita Track,Clarkmouth,AK,69312,2026-03-19,premium
CUS001134,Thomas,Rodriguez,thomas.rodriguez1134@yahoo.com,457-153-8940,1954-11-02,X,0815 Carla Summit Apt. 444,East Maryfurt,AK,01612,2022-10-22,premium
CUS001135,Christian,Gibbs,christian.gibbs1135@gmail.com,676-480-4400,1985-08-15,X,9849 Dennis Run Suite 380,Port Dianeborough,VT,84661,2022-11-29,student
CUS001136,Jaime,Mcclure,jaime.mcclure1136@hotmail.com,890-657-9461,1984-05-09,M,043 Castillo Center Suite 580,Cohenmouth,ME,83804,2022-05-11,private_banking
CUS001137,Ralph,Wallace,ralph.wallace1137@gmail.com,672-287-6229,1978-02-15,M,235 Thomas Square,Perezberg,MS,53974,2024-08-25,standard
CUS001138,Susan,Gibbs,susan.gibbs1138@yahoo.com,193-250-1851,1962-12-04,F,373 Cynthia Mills,Port Kennethland,OH,47197,2025-08-06,premium
CUS001139,Michael,Harvey,michael.harvey1139@gmail.com,200-363-7337,1990-08-01,F,099 Hill Cliffs Suite 531,Levinetown,DC,63439,2023-09-16,private_banking
CUS001140,Tara,Carlson,tara.carlson1140@yahoo.com,702-161-5369,1998-10-07,F,8409 Holly Knolls,East Ronald,IL,81847,2024-11-15,private_banking
CUS001141,Michael,Davis,michael.davis1141@gmail.com,719-725-3844,2002-12-16,X,40270 Justin Drive,North Jose,GU,63040,2023-08-16,private_banking
CUS001142,Natalie,Harrison,natalie.harrison1142@hotmail.com,506-366-9018,1997-12-27,F,23262 William Meadows,South Williamview,MI,82460,2023-05-13,premium
CUS001143,Deborah,Flowers,deborah.flowers1143@hotmail.com,919-025-8556,2003-03-27,M,581 Angela Courts Suite 068,Barbaraside,LA,27017,2025-02-12,private_banking
CUS001144,Robert,Foster,robert.foster1144@yahoo.com,008-999-6547,1955-06-12,F,6752 Erica Freeway Apt. 820,New Stephanie,WV,77124,2024-10-07,standard
CUS001145,Miguel,Wright,miguel.wright1145@yahoo.com,969-845-5196,2001-11-23,X,482 Robin Summit Suite 059,Franklinland,AK,10622,2024-02-10,student
CUS001146,Nicholas,Johnson,nicholas.johnson1146@yahoo.com,435-721-3227,1968-09-26,M,265 Mcconnell Fort Suite 615,Thomasport,KY,80129,2024-10-21,student
